CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
631	932	14	0.7769	-21.953
332	631	14	0.7703	-26.016
79	336	14	0.8964	56.063
474	578	14	0.7236	-22.075
120	157	14	0.8981	18.010
157	491	14	0.7241	0.000
474	764	14	0.7528	30.047
631	684	14	0.7022	108.130
515	680	14	0.7234	-24.073
680	932	14	0.7059	-3.942
79	578	14	0.7216	-13.980
79	631	14	0.7691	2.016
500	932	14	0.7474	-56.065
631	825	14	0.7185	-241.156
474	932	14	0.7692	-28.033
500	764	14	0.8539	2.015
332	578	14	0.7348	-42.012
157	332	14	0.7047	-84.129
441	680	14	0.7222	-126.141
157	336	14	0.702	-56.098
578	680	14	0.7295	-2.016
157	984	14	0.7338	-18.010
441	684	14	0.86	0.000
515	696	14	0.7742	17.027
441	578	14	0.7337	-124.125
336	578	14	0.7405	-70.043
336	680	14	0.7861	-72.058
120	984	14	0.7294	0.000
332	336	14	0.9714	28.031
764	932	14	0.7005	-58.080
680	825	14	0.7407	-223.145
474	500	14	0.8689	28.032
441	631	14	0.7463	-108.130
332	680	14	0.792	-44.027
631	680	14	0.8438	-18.011
1	862	15	0.8655	0.001
113	862	15	0.9921	0.000
862	967	15	0.8328	-41.027
282	967	15	0.8233	-121.043
5	967	15	0.931	-0.000
1	113	15	0.8567	0.001
5	862	15	0.7798	41.026
5	113	15	0.7564	41.026
113	967	15	0.8163	-41.027
307	562	16	0.8009	-57.958
436	805	16	0.7292	-79.940
226	805	16	0.9085	-57.959
226	436	16	0.8162	21.982
436	513	16	0.8601	-54.055
226	307	16	0.8136	-132.052
226	562	16	0.7494	-190.010
562	805	16	0.8109	132.052
307	436	16	0.7163	154.034
436	759	16	0.7555	0.827
74	427	17	0.7048	-427.358
74	246	17	0.8055	14.014
358	699	17	0.7226	1.980
74	699	17	0.8925	1.007
427	699	17	0.853	428.365
87	320	18	0.992	109.013
87	1007	18	0.9445	109.013
20	46	18	0.7035	-20.958
77	144	18	0.8684	-41.027
42	1007	18	0.9957	109.013
63	324	18	0.7388	2.001
77	324	18	0.7463	-63.059
144	324	18	0.7503	-22.032
144	320	18	0.7139	72.965
42	320	18	0.9389	109.013
2	42	18	0.8368	2.038
20	30	18	0.8121	23.016
24	144	18	0.7766	-27.995
2	1007	18	0.8405	111.051
42	87	18	0.9354	0.000
320	1007	18	0.946	0.000
24	46	18	0.7997	-17.003
24	324	18	0.7463	-50.027
2	320	18	0.8146	111.051
2	87	18	0.8258	2.038
24	77	18	0.8634	13.032
64	144	18	0.7092	41.003
303	577	19	0.9393	-14.251
421	827	19	0.8691	-0.249
466	471	19	0.8472	-26.505
746	827	19	0.8633	-480.978
690	868	19	0.9067	14.006
207	466	19	0.8499	-14.001
303	995	19	0.8472	-29.498
449	690	19	0.7734	-39.768
577	995	19	0.8555	-15.246
868	948	19	0.8785	434.062
355	415	19	0.8981	454.417
421	577	19	0.942	26.261
635	948	19	0.8833	474.571
746	995	19	0.8359	-469.714
207	950	19	0.8399	38.499
415	948	19	0.829	25.409
471	690	19	0.8516	26.250
303	746	19	0.8651	440.217
577	827	19	0.8886	-26.510
207	471	19	0.8215	-40.507
421	955	19	0.9261	41.514
197	421	19	0.9321	-40.261
577	746	19	0.8707	454.468
197	746	19	0.8323	440.468
197	955	19	0.9773	1.253
303	827	19	0.8735	-40.761
415	421	19	0.9158	-480.929
466	948	19	0.8692	447.813
471	950	19	0.8538	79.005
466	868	19	0.8633	13.751
690	950	19	0.8729	52.755
355	995	19	0.864	-15.498
577	955	19	0.9197	15.253
197	355	19	0.8859	-13.749
303	355	19	0.919	-13.999
635	690	19	0.8893	26.503
415	955	19	0.9185	-439.415
577	635	19	0.8399	5.507
471	868	19	0.8332	40.256
868	950	19	0.8811	38.749
421	995	19	0.8376	11.014
207	948	19	0.8838	433.812
421	746	19	0.8562	480.729
827	995	19	0.8583	11.264
827	955	19	0.8333	41.763
355	635	19	0.8583	5.255
466	521	19	0.7514	39.262
415	635	19	0.8467	-449.162
635	950	19	0.8655	79.258
466	635	19	0.8639	-26.758
466	690	19	0.8947	-0.255
415	827	19	0.851	-481.178
471	635	19	0.8961	-0.253
207	955	19	0.8123	-31.012
355	577	19	0.9226	-0.252
197	827	19	0.8419	-40.510
355	746	19	0.8784	454.216
415	746	19	0.8878	-0.200
197	415	19	0.9236	440.668
197	303	19	0.9178	0.251
948	950	19	0.8551	-395.313
197	207	19	0.8203	32.265
303	415	19	0.9145	440.417
471	948	19	0.8382	474.319
635	868	19	0.8708	40.509
415	577	19	0.9255	-454.668
449	466	19	0.7481	-39.513
355	421	19	0.9083	-26.513
207	868	19	0.8726	-0.250
690	948	19	0.8909	448.068
746	955	19	0.828	-439.215
303	421	19	0.9393	-40.512
303	955	19	0.9096	1.002
207	635	19	0.8787	-40.759
207	690	19	0.8847	-14.256
355	955	19	0.8774	15.001
466	950	19	0.8566	52.500
197	577	19	0.9267	-14.000
355	827	19	0.8939	-26.762
449	521	19	0.8894	-0.251
152	1044	23	0.9446	0.000
544	642	23	0.8148	-24.000
152	241	23	0.8156	-24.000
642	929	23	0.707	-52.030
152	892	23	0.8587	-250.266
503	989	23	0.8656	-17.025
892	894	23	0.9148	-0.001
86	544	23	0.8191	26.016
186	241	23	0.7354	-45.984
152	989	23	0.775	-136.038
152	894	23	0.8376	-250.267
186	252	23	0.8394	26.016
86	642	23	0.763	2.016
503	894	23	0.7493	-131.254
497	929	23	0.7856	-28.030
497	1044	23	0.8069	-2.015
503	614	23	0.8895	18.012
86	252	23	0.8301	24.000
138	186	23	0.8542	2.015
152	614	23	0.7186	-101.001
241	399	23	0.7178	-238.229
86	497	23	0.7561	-21.984
86	152	23	0.8334	-24.000
152	497	23	0.8007	2.016
152	503	23	0.8545	-119.012
241	1044	23	0.8665	24.000
241	497	23	0.8138	26.015
252	642	23	0.7773	-21.984
186	1044	23	0.7687	-21.984
86	1044	23	0.8025	-24.000
892	1044	23	0.8681	250.266
86	241	23	0.845	-48.000
86	138	23	0.8329	-4.031
989	1044	23	0.7508	136.038
241	929	23	0.7413	-2.015
138	252	23	0.8983	28.031
186	642	23	0.7361	4.031
252	544	23	0.8175	2.016
892	989	23	0.7109	114.228
186	544	23	0.8466	28.031
894	1044	23	0.8495	250.267
138	544	23	0.7982	30.047
503	892	23	0.76	-131.253
497	544	23	0.7587	48.000
503	1044	23	0.8108	119.013
86	186	23	0.8729	-2.016
152	186	23	0.7765	21.984
614	989	23	0.8112	-35.037
486	971	25	0.8079	212.053
568	624	25	0.9404	-0.000
486	867	25	0.9337	176.032
867	971	25	0.8632	36.021
609	867	25	0.9082	17.027
378	568	25	0.9043	36.021
526	609	25	0.8741	-17.027
798	971	25	0.8788	18.010
204	526	25	0.9198	-18.010
418	549	25	0.8052	-24.000
204	609	25	0.8741	-35.037
486	568	25	0.8453	212.053
378	867	25	0.9579	0.000
378	526	25	0.9219	0.000
204	798	25	0.8998	0.000
624	971	25	0.8654	-0.000
289	568	25	0.8004	-57.021
526	798	25	0.9117	18.010
609	798	25	0.8729	35.037
289	992	25	0.7374	100.053
251	442	25	0.7387	-121.110
526	867	25	0.9456	-0.000
526	624	25	0.9199	36.021
204	568	25	0.9015	18.011
378	624	25	0.9523	36.021
251	289	25	0.7037	-88.053
204	867	25	0.9396	-18.010
442	549	25	0.7567	23.999
486	526	25	0.9	176.032
418	671	25	0.9346	-26.016
204	971	25	0.8334	18.011
378	798	25	0.883	18.011
568	867	25	0.9217	-36.021
609	971	25	0.7983	53.048
204	486	25	0.88	-194.043
204	378	25	0.9776	-18.010
289	937	25	0.7027	-229.080
486	624	25	0.8581	212.053
486	798	25	0.8744	194.043
178	898	25	0.7373	17.002
624	867	25	0.9356	-36.021
411	609	25	0.8304	49.982
289	971	25	0.7275	-57.022
484	898	25	0.8207	-0.000
486	609	25	0.9241	159.005
289	624	25	0.8284	-57.021
178	251	25	0.7244	299.201
798	867	25	0.9118	-18.010
568	609	25	0.8406	-53.048
568	971	25	0.8995	-0.000
251	484	25	0.701	-282.198
609	624	25	0.8415	53.048
526	568	25	0.919	36.021
178	484	25	0.7127	17.002
568	798	25	0.8941	-18.011
624	798	25	0.8764	-18.010
378	971	25	0.8353	36.021
549	671	25	0.8827	-2.016
378	486	25	0.9101	-176.032
526	971	25	0.8812	36.021
204	624	25	0.9472	18.011
378	609	25	0.8822	-17.027
776	851	26	0.9586	330.668
851	853	26	0.9058	14.016
199	455	26	0.7974	-12.958
455	851	26	0.8927	302.636
776	853	26	0.8565	344.683
455	776	26	0.9053	-28.032
199	851	26	0.8159	289.678
455	853	26	0.9484	316.652
199	239	26	0.7165	2.039
199	853	26	0.7732	303.694
199	776	26	0.8078	-40.990
445	621	27	0.947	98.110
437	445	27	0.9608	-30.047
168	618	27	0.9641	42.046
605	621	27	0.954	28.032
245	291	27	0.9785	-84.094
210	291	27	0.9584	-114.141
168	537	27	0.9516	28.031
381	538	27	0.9423	56.062
475	565	27	0.9463	-28.032
437	457	27	0.9599	26.016
445	682	27	0.9555	-84.094
445	457	27	0.9817	56.062
285	475	27	0.9293	42.048
220	445	27	0.9521	-2.016
243	457	27	0.9554	-154.172
291	621	27	0.9546	70.078
437	475	27	0.9447	70.079
210	245	27	0.9597	-30.047
210	445	27	0.9522	-142.172
210	243	27	0.9586	68.062
83	618	27	0.9693	-42.047
557	601	27	0.9367	-47.999
220	437	27	0.9757	28.031
210	457	27	0.956	-86.110
285	603	27	0.9448	28.031
291	437	27	0.9653	2.015
565	603	27	0.9408	14.016
83	210	27	0.9519	-82.078
83	243	27	0.9897	-14.016
243	245	27	0.963	-98.109
291	445	27	0.9863	-28.031
83	269	27	0.9764	-1.003
243	618	27	0.979	-28.031
220	538	27	0.9334	58.078
210	601	27	0.9617	6.047
168	245	27	0.9551	-28.031
381	437	27	0.943	26.016
245	603	27	0.9622	-26.016
83	601	27	0.9601	-76.031
168	457	27	0.9539	-84.094
243	291	27	0.9527	-182.203
245	618	27	0.9695	70.078
285	565	27	0.9395	14.016
537	618	27	0.974	14.015
83	537	27	0.9554	-56.062
621	835	27	0.9456	28.032
457	621	27	0.9553	42.047
475	603	27	0.955	-14.016
168	605	27	0.9388	-70.079
437	603	27	0.9546	56.062
210	618	27	0.973	40.031
243	601	27	0.9599	-62.015
457	618	27	0.9612	126.141
243	537	27	0.9661	-42.046
210	537	27	0.9609	26.015
437	565	27	0.955	42.047
220	565	27	0.9437	70.078
475	621	27	0.9496	-2.016
457	605	27	0.9521	14.015
291	605	27	0.9639	42.046
210	603	27	0.9546	-56.063
291	457	27	0.9867	28.031
601	618	27	0.9629	33.984
291	618	27	0.9588	154.172
537	601	27	0.9544	-19.969
291	603	27	0.9509	58.078
168	243	27	0.953	70.077
245	445	27	0.9697	-112.125
83	557	27	0.9646	-28.031
245	537	27	0.961	56.062
285	605	27	0.9371	12.000
245	605	27	0.963	-42.048
285	437	27	0.9512	-28.031
220	285	27	0.931	56.062
243	557	27	0.9692	-14.016
537	557	27	0.9472	28.031
245	457	27	0.9765	-56.063
445	605	27	0.9554	70.078
220	381	27	0.9563	2.016
557	618	27	0.9645	-14.016
224	584	28	0.9772	-44.026
584	918	28	0.9401	102.032
224	918	28	0.9464	58.006
334	654	30	0.7445	2.016
329	446	32	0.8983	-159.032
329	949	32	0.8571	-113.084
53	648	32	0.7523	-226.168
807	949	32	0.8847	113.084
53	329	32	0.8761	-45.057
586	949	32	0.9144	-45.057
53	446	32	0.8233	-204.090
586	648	32	0.88	-113.084
648	807	32	0.9317	-45.058
53	586	32	0.7901	-113.084
329	807	32	0.816	-226.168
443	701	34	0.7269	192.100
653	701	34	0.8013	-45.058
443	559	34	0.8418	132.078
352	559	34	0.8383	-44.026
352	653	34	0.8297	61.053
443	653	34	0.8744	237.158
235	652	34	0.9431	-132.079
352	443	34	0.8741	-176.105
352	652	34	0.9061	-88.052
443	652	34	0.9536	88.052
443	519	34	0.9403	44.026
33	701	34	0.7312	-88.052
519	653	34	0.8629	193.132
235	443	34	0.9007	-220.132
519	701	34	0.7265	148.074
519	559	34	0.8437	88.052
652	701	34	0.7337	104.048
235	519	34	0.909	-176.105
235	559	34	0.872	-88.053
310	653	34	0.7688	-44.026
235	701	34	0.9133	-28.032
519	652	34	0.9507	44.026
235	352	34	0.929	-44.027
352	519	34	0.8773	-132.078
559	652	34	0.8573	-44.026
652	653	34	0.8656	149.106
235	653	34	0.9167	17.026
352	701	34	0.7084	15.995
104	302	37	0.703	2.039
153	460	39	0.8163	-26.015
153	591	39	0.8952	-285.137
81	137	40	0.9587	-17.026
81	351	40	0.7817	-74.018
6	19	40	0.9665	-74.019
6	81	40	0.851	91.045
56	275	40	0.8684	-74.018
19	351	40	0.8778	91.046
56	351	40	0.8166	387.121
6	26	40	0.8907	-296.075
26	275	40	0.8476	-148.037
26	342	40	0.7615	479.150
6	342	40	0.7731	183.074
19	81	40	0.8198	165.064
8	18	40	0.9025	74.019
351	913	40	0.7714	-19.007
8	56	40	0.8855	-148.038
19	275	40	0.816	-370.093
137	913	40	0.8275	-75.999
81	913	40	0.8085	-93.025
18	81	40	0.8065	239.083
8	342	40	0.7306	405.131
18	275	40	0.8158	-296.074
19	56	40	0.9203	-296.075
6	913	40	0.7986	-1.980
8	81	40	0.7726	313.102
18	26	40	0.9105	-148.037
40	968	40	0.7079	239.083
18	56	40	0.9222	-222.056
26	81	40	0.7672	387.120
18	137	40	0.7953	222.057
56	81	40	0.7374	461.139
342	351	40	0.8081	-166.048
8	275	40	0.8662	-222.056
19	137	40	0.8345	148.038
6	351	40	0.9103	17.027
26	137	40	0.7753	370.094
137	351	40	0.7621	-56.992
913	969	40	0.7372	167.044
8	26	40	0.9196	-74.019
6	56	40	0.8623	-370.094
40	342	40	0.7472	239.083
18	19	40	0.8959	74.019
6	137	40	0.8691	74.019
26	56	40	0.9419	-74.019
275	313	40	0.7154	314.085
26	351	40	0.8439	313.102
342	512	40	0.7879	-74.019
342	968	40	0.8499	-0.000
6	8	40	0.8638	-222.057
6	18	40	0.903	-148.038
40	313	40	0.7004	-74.019
19	342	40	0.7786	257.093
8	351	40	0.8226	239.083
81	969	40	0.7682	74.019
56	137	40	0.7425	444.113
19	26	40	0.9402	-222.056
8	19	40	0.9069	148.038
18	351	40	0.8241	165.065
137	969	40	0.9013	91.045
56	313	40	0.7592	240.067
8	137	40	0.7782	296.075
18	342	40	0.7556	331.112
313	512	40	0.7145	239.083
331	815	41	0.7255	-70.041
734	1032	42	0.73	-49.000
736	1032	42	0.9441	25.007
734	888	42	0.7125	-29.032
888	1032	42	0.7425	-19.969
41	883	43	0.7004	63.045
333	916	45	0.9442	-0.251
149	724	46	0.8109	-26.015
709	1031	46	0.8585	314.246
737	942	46	0.8235	28.031
149	709	46	0.8505	46.043
149	1031	46	0.9786	360.288
709	942	46	0.8822	-26.016
724	942	46	0.7947	46.042
724	737	46	0.8114	18.011
786	1020	47	0.7685	61.356
490	645	47	0.8328	459.604
935	974	47	0.9192	392.563
797	1020	47	0.8262	54.010
781	786	47	0.7995	-42.352
912	974	47	0.8599	59.327
781	1020	47	0.8629	19.004
797	944	47	0.7061	87.692
490	786	47	0.864	494.615
974	1020	47	0.7459	2.365
912	935	47	0.8889	-333.236
490	935	47	0.8866	161.043
490	802	47	0.8824	-246.826
781	944	47	0.7538	52.686
365	645	47	0.7232	-96.702
365	935	47	0.8028	-395.262
365	944	47	0.7007	33.348
365	797	47	0.8157	-54.344
781	797	47	0.8484	-35.006
365	974	47	0.8208	-2.699
365	912	47	0.7796	-62.027
797	974	47	0.7673	51.645
781	935	47	0.7958	-375.924
645	912	47	0.8602	34.675
912	1020	47	0.7491	61.692
786	935	47	0.9116	-333.572
365	781	47	0.898	-19.338
786	944	47	0.7107	95.038
781	912	47	0.7825	-42.688
802	935	47	0.8916	407.870
645	935	47	0.876	-298.561
645	797	47	0.7779	42.357
781	974	47	0.7763	16.639
645	786	47	0.8735	35.011
797	912	47	0.8132	-7.682
365	1020	47	0.8694	-0.334
797	935	47	0.7941	-340.918
645	1020	47	0.7209	96.367
490	912	47	0.8491	494.279
786	974	47	0.8812	58.991
786	797	47	0.8132	7.346
645	974	47	0.8364	94.002
645	917	47	0.7316	-0.334
935	1020	47	0.7518	394.928
786	912	47	0.9034	-0.336
645	781	47	0.7359	77.363
365	786	47	0.7913	-61.691
218	248	49	0.9911	13.979
218	768	49	0.9569	58.005
173	218	49	0.8798	-44.026
173	768	49	0.8949	13.979
248	768	49	0.9603	44.026
173	248	49	0.8931	-30.047
804	887	50	0.8432	49.927
346	464	50	0.838	324.106
357	464	50	0.7262	-158.263
357	887	50	0.747	-270.388
346	804	50	0.926	162.053
346	887	50	0.7928	211.980
804	976	50	0.9002	-324.105
357	613	50	0.9561	2.016
887	976	50	0.8048	-374.032
346	976	50	0.9249	-162.052
346	1038	50	0.7762	225.996
804	1038	50	0.8332	63.943
357	804	50	0.7669	-320.316
887	1038	50	0.8576	14.016
464	804	50	0.8527	-162.053
464	976	50	0.829	-486.158
464	1038	50	0.8359	-98.110
346	983	50	0.7618	-365.130
346	357	50	0.7631	482.368
464	887	50	0.8497	-112.126
976	983	50	0.7679	-203.078
190	193	51	0.7765	2.016
190	274	51	0.7368	4.055
193	274	51	0.8558	2.039
432	572	52	0.719	204.302
543	902	53	0.704	-340.661
260	997	53	0.7166	221.620
655	902	53	0.7734	293.644
228	463	53	0.7244	-156.998
425	902	53	0.7239	-463.202
177	228	53	0.8194	-226.629
228	647	53	0.8155	183.113
447	902	53	0.7336	172.083
229	237	53	0.7311	224.116
425	543	53	0.7428	-122.540
237	260	53	0.8181	472.682
655	769	53	0.7427	-356.209
177	692	53	0.8142	480.735
177	647	53	0.8286	-43.516
229	902	53	0.7184	33.486
237	655	53	0.7169	-484.274
200	655	53	0.7313	-130.060
463	647	53	0.7063	340.111
237	463	53	0.7008	267.159
477	846	53	0.7371	17.026
177	260	53	0.8193	-178.103
228	425	53	0.7028	-151.586
228	237	53	0.8084	-424.157
463	997	53	0.7071	427.144
228	543	53	0.7141	-274.126
229	477	53	0.7558	-17.026
260	647	53	0.8351	134.587
177	997	53	0.7018	43.517
200	447	53	0.7768	-8.499
647	997	53	0.7715	87.033
237	846	53	0.8134	-224.116
228	997	53	0.7241	270.146
229	655	53	0.7618	-260.158
228	260	53	0.8458	48.526
229	846	53	0.8399	0.000
447	655	53	0.7476	-121.561
692	997	53	0.7349	-437.217
200	902	53	0.744	163.584
201	987	54	0.8114	26.015
201	353	54	0.8681	-2.016
353	987	54	0.9426	28.030
244	353	54	0.7756	475.342
128	987	54	0.9177	2.016
128	353	54	0.9228	-26.015
128	201	54	0.7812	-23.999
638	760	56	0.8708	0.802
371	719	57	0.7851	-4.058
371	384	57	0.9528	63.929
115	118	57	0.8335	64.147
384	718	57	0.7657	-135.975
371	718	57	0.771	-72.046
118	719	57	0.7611	-179.931
384	719	57	0.728	-67.987
620	686	58	0.8036	132.079
330	620	58	0.7595	-176.105
620	951	58	0.8563	-44.026
600	951	58	0.8148	-132.078
330	600	58	0.9062	-88.052
600	694	58	0.7514	-44.026
600	620	58	0.8873	-88.053
600	686	58	0.8881	44.026
330	978	58	0.7614	15.996
279	600	58	0.7671	-132.078
279	330	58	0.8972	-44.026
686	951	58	0.7295	-176.104
279	686	58	0.8345	-88.052
694	951	58	0.7406	-88.053
330	686	58	0.9132	-44.026
620	694	58	0.7221	44.027
73	283	59	0.8424	17.027
54	283	59	0.8437	43.042
54	73	59	0.8022	26.016
546	941	60	0.8799	99.615
546	962	60	0.97	-0.143
546	986	60	0.8013	-23.148
941	962	60	0.8678	-99.758
962	986	60	0.7932	-23.005
941	986	60	0.8295	-122.763
448	683	62	0.7998	-15.995
101	773	63	0.7232	2.016
101	896	63	0.7986	-41.972
101	213	63	0.786	-2.015
213	596	63	0.7726	-41.026
101	280	63	0.7065	-24.000
498	780	64	0.7672	-0.499
99	262	66	0.8112	-28.031
476	926	68	0.7786	0.497
580	754	70	0.8345	-499.362
482	808	71	0.9538	-0.204
430	808	71	0.9314	471.018
430	641	71	0.9508	-72.773
430	482	71	0.9336	471.222
49	321	72	0.8144	-135.975
34	49	72	0.8775	45.992
382	1041	76	0.9615	-24.003
429	590	77	0.9779	13.979
11	936	78	0.9345	41.027
11	12	78	0.9266	41.027
11	13	78	0.7243	27.995
13	59	78	0.8646	1.030
12	936	78	0.921	0.000
9	271	79	0.8344	-27.995
271	1011	79	0.8087	41.027
419	656	80	0.7007	27.011
50	62	82	0.8847	17.027
62	114	82	0.8201	23.016
114	556	82	0.8166	15.995
50	999	82	0.8003	-0.984
50	607	82	0.8699	-204.090
27	103	83	0.9831	30.047
103	198	83	0.9842	26.016
16	38	83	0.9906	-24.000
16	105	83	0.9827	-50.016
38	105	83	0.9877	-26.016
38	103	83	0.9885	26.016
16	27	83	0.9864	-28.031
27	38	83	0.9873	4.031
27	105	83	0.9858	-21.984
16	103	83	0.9897	2.016
103	105	83	0.9821	-52.031
27	198	83	0.9796	56.063
16	198	83	0.9868	28.031
10	1010	84	0.8849	-45.058
145	844	85	0.7319	1.040
298	571	88	0.9405	-0.333
571	750	88	0.7363	0.674
298	750	88	0.7421	0.342
259	505	93	0.7827	17.027
223	828	97	0.9736	42.048
29	211	98	0.8976	-27.995
7	29	98	0.8247	31.990
182	481	99	0.8463	-0.249
136	323	102	0.7689	-74.018
111	703	103	0.8146	1.995
102	659	105	0.7808	-21.982
102	751	105	0.8321	-278.085
407	527	105	0.9013	-11.048
527	659	105	0.8533	289.132
407	659	105	0.9087	278.085
350	529	106	0.9651	17.027
189	232	108	0.974	0.000
189	961	108	0.7026	-15.995
299	364	108	0.7184	-47.986
299	473	108	0.8469	286.132
299	961	108	0.8653	-15.996
473	691	108	0.8301	-286.132
691	961	108	0.8099	-15.996
299	691	108	0.9136	0.000
100	956	112	0.7853	2.016
183	202	112	0.8485	-4.032
100	183	112	0.8331	-24.001
183	956	112	0.8007	26.017
202	956	112	0.7893	30.048
202	337	112	0.8876	2.017
100	337	112	0.861	-26.015
100	202	112	0.8981	-28.033
337	956	112	0.8076	28.031
183	337	112	0.8986	-2.014
504	532	114	0.8973	-278.085
96	129	116	0.8806	-0.032
96	284	116	0.8511	16.994
670	911	117	0.7576	-14.002
643	771	123	0.7707	32.024
566	643	123	0.8225	-15.995
676	755	124	0.8274	-21.981
164	172	125	0.8601	0.134
140	508	126	0.9459	-1.979
140	181	126	0.9682	28.031
76	181	126	0.9588	62.016
695	745	127	0.9245	18.010
203	838	130	0.9286	-1.004
749	806	131	0.9455	97.032
171	209	132	0.9567	0.000
710	852	133	0.7735	-43.043
92	494	134	0.7312	-0.947
258	832	136	0.8224	-17.026
264	374	139	0.9724	-55.115
721	779	141	0.8103	-24.000
160	273	142	0.8158	-26.018
542	678	143	0.8703	0.200
219	542	143	0.7764	-65.434
219	678	143	0.8365	-65.234
57	94	144	0.9281	-44.027
57	377	144	0.9198	-14.016
94	377	144	0.8699	30.010
57	688	144	0.8782	-88.053
377	1000	144	0.7068	-44.026
377	688	144	0.808	-74.037
94	688	144	0.963	-44.026
377	610	144	0.7001	49.054
57	1000	144	0.7153	-58.042
94	1000	144	0.7537	-14.016
57	610	144	0.7269	35.037
295	516	150	0.8808	63.032
214	662	151	0.7859	10.009
517	573	158	0.9082	42.047
184	742	167	0.9447	0.000
830	960	174	0.7187	-158.085
